census_year,block_id,property_id,base_property_id,building_address,clue_small_area,trading_name,business_address,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,longitude,latitude,location
2022,104,100167,100167,Uni On A'Beckett Apartments 106-116 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Cupanda Kitchen,106 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.96001426700002,-37.80912726440698,"-37.80912726440698, 144.96001426700002"
2022,104,103225,103225,433-435 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Rose Garden Barbecue Shop,435 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9603435131594,-37.8088585204,"-37.8088585204, 144.9603435131594"
2022,104,104084,104084,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Pelicana Fried Chicken And Beer,"Shop G5, 163 Franklin Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,30,144.95956878425,-37.809043487817426,"-37.809043487817426, 144.95956878425"
2022,104,104084,104084,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),852 Plus Eight Five Two Cafe,"Shop G3, 163 Franklin Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,18,144.95956878425,-37.809043487817426,"-37.809043487817426, 144.95956878425"
2022,104,104084,104084,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Yoi,"Shop G1, 163 Franklin Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.95956878425,-37.809043487817426,"-37.809043487817426, 144.95956878425"
2022,104,104084,104084,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Mansae Korean Bbq & Bar,130 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.95956878425,-37.809043487817426,"-37.809043487817426, 144.95956878425"
2022,104,104084,104084,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Hongkongboi,"Shop 2, 155 Franklin Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,10,144.95956878425,-37.809043487817426,"-37.809043487817426, 144.95956878425"
2022,104,104084,104084,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),852 Plus Eight Five Two Cafe,"Shop G3, 163 Franklin Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,22,144.95956878425,-37.809043487817426,"-37.809043487817426, 144.95956878425"
2022,104,104084,104084,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Jojo Little Kitchen,"Shop G2, 118 A'Beckett Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,34,144.95956878425,-37.809043487817426,"-37.809043487817426, 144.95956878425"
2022,104,104084,104084,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Ichigo,"Shop 3, 155 Franklin Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,50,144.95956878425,-37.809043487817426,"-37.809043487817426, 144.95956878425"
2022,104,104084,104084,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Ichigo,"Shop 3, 155 Franklin Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,100,144.95956878425,-37.809043487817426,"-37.809043487817426, 144.95956878425"
2022,104,108087,108087,Melbourne Terrace Apartments 408-416 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Armitea,408 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,25,144.95847659628504,-37.808981173099994,"-37.808981173099994, 144.95847659628504"
2022,105,103303,103303,410-420 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Nene Chicken,"Shop S2, 410 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,18,144.9611569462217,-37.808948707949995,"-37.808948707949995, 144.9611569462217"
2022,105,109318,109318,427-457 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Kaki Lima RMIT,"Tenancy 1, Level 1 427-457 Swanston Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,10,144.9626891397,-37.808263981964075,"-37.808263981964075, 144.9626891397"
2022,113,110671,108118,133-159 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Tuscany Coffee,133-135 Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,14,144.9576272223,-37.807832574221266,"-37.807832574221266, 144.9576272223"
2022,113,110684,108118,Shed M Queen Victoria Market 50 Peel Street MELBOURNE VIC 3000,Melbourne (CBD),League Of Honest Coffee,"Stall 1, Shed M Queen Victoria Market 50 Peel Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,12,144.9576272223,-37.807832574221266,"-37.807832574221266, 144.9576272223"
2022,113,110690,108118,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Victoria,517 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,38,144.9576272223,-37.807832574221266,"-37.807832574221266, 144.9576272223"
2022,113,110690,108118,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Meet Sando,507 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,50,144.9576272223,-37.807832574221266,"-37.807832574221266, 144.9576272223"
2022,113,110690,108118,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Victoria,517 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9576272223,-37.807832574221266,"-37.807832574221266, 144.9576272223"
2022,114,103231,103231,473-481 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Borek Bakehouse,"Shop 4, 481 Elizabeth Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,8,144.95978028559242,-37.807821745850006,"-37.807821745850006, 144.95978028559242"
2022,114,103233,103233,487 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Pondok Rempah,487 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,45,144.95979246354582,-37.8076028071,"-37.8076028071, 144.95979246354582"
2022,114,103233,103233,487 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Pondok Rempah,487 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.95979246354582,-37.8076028071,"-37.8076028071, 144.95979246354582"
2022,114,109493,109493,452-468 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Market Lane Coffee,462 Queen Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Outdoor,2,144.9584857015114,-37.80786989635,"-37.80786989635, 144.9584857015114"
2022,115,103300,103300,452-472 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),David's Master Pot,Gnd & Mezz 470 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96062400307895,-37.80783716475,"-37.80783716475, 144.96062400307895"
2022,115,104103,104103,Mac's Hotel 34-38 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Captain Melville,Mac's Hotel 34-38 Franklin Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Outdoor,70,144.96162023070002,-37.8075189651329,"-37.8075189651329, 144.96162023070002"
2022,115,109491,109491,Hotel Ibis 15-21 Therry Street MELBOURNE VIC 3000,Melbourne (CBD),Ibis melbourne hotel and apartments,Hotel Ibis 15-21 Therry Street MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,75,144.96139877745,-37.80710768880876,"-37.80710768880876, 144.96139877745"
2022,115,604778,587480,Verve501 Apartments 483 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Nisa's Thai Street Food,491-493 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,14,144.9620895650038,-37.80728891305,"-37.80728891305, 144.9620895650038"
2022,1,611395,611395,561-581 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Arry Café,563 Flinders Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,15,144.95590050926558,-37.821087851399994,"-37.821087851399994, 144.95590050926558"
2022,4,104034,104034,Flinders Street Railway Station 207-361 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Green Light Diner @ Clocks,"Part Shop 17, Flinders Street Station Concourse MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,78,144.96577579893395,-37.8186817777,"-37.8186817777, 144.96577579893395"
2022,6,110655,110655,Federation Square Vaults 1-19 Princes Walk MELBOURNE VIC 3000,Melbourne (CBD),Pilgrim Bar,Vault 15-19 Princes Walk MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.96865384918814,-37.81867874765,"-37.81867874765, 144.96865384918814"
2022,6,578319,573333,Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Hero at ACMI,"Tenancy 8, Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,150,144.96994164279243,-37.817777826050005,"-37.817777826050005, 144.96994164279243"
2022,6,578321,573333,Atrium Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Beer De Luxe,"Tenancy 17 & 23, Lvls 1-2 Atrium Federation Square 2 Swanston Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",Seats - Outdoor,400,144.96994164279243,-37.817777826050005,"-37.817777826050005, 144.96994164279243"
2022,6,578323,573333,The Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Time Out Fed Square,"Tenancy 30, Square Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.96994164279243,-37.817777826050005,"-37.817777826050005, 144.96994164279243"
2022,6,578324,573333,"Tenancy 29, Transport Federation Square 2 Swanston Street MELBOURNE VIC 3000",Melbourne (CBD),Transport Hotel,"Tenancy 29, Ground 2 Swanston Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",Seats - Outdoor,120,144.96994164279243,-37.817777826050005,"-37.817777826050005, 144.96994164279243"
2022,6,578324,573333,"Tenancy 29, Transport Federation Square 2 Swanston Street MELBOURNE VIC 3000",Melbourne (CBD),Transit Rooftop Bar,"Tenancy 29, Level 2 2 Swanston Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",Seats - Outdoor,104,144.96994164279243,-37.817777826050005,"-37.817777826050005, 144.96994164279243"
2022,6,578324,573333,"Tenancy 29, Transport Federation Square 2 Swanston Street MELBOURNE VIC 3000",Melbourne (CBD),Transport Hotel,"Tenancy 29, Ground 2 Swanston Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,230,144.96994164279243,-37.817777826050005,"-37.817777826050005, 144.96994164279243"
2022,6,578325,573333,Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Big Esso,"Tenancy 25, Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,65,144.96994164279243,-37.817777826050005,"-37.817777826050005, 144.96994164279243"
2022,6,578325,573333,Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Mama's Canteen,"Tenancy 26, Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,75,144.96994164279243,-37.817777826050005,"-37.817777826050005, 144.96994164279243"
2022,11,103957,103957,517-537 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Grain Store,"Shop G2, Ground 517 Flinders Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,75,144.95648638781466,-37.819875445799994,"-37.819875445799994, 144.95648638781466"
2022,11,103957,103957,517-537 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Mr Huang Jin,22 Katherine Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,34,144.95648638781466,-37.819875445799994,"-37.819875445799994, 144.95648638781466"
2022,11,103990,103990,524-528 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Stand Up Cafe,Rear Ground 524 Flinders Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,2,144.95675542905002,-37.820274850410144,"-37.820274850410144, 144.95675542905002"
2022,11,108971,108971,Holiday Inn on Flinders 561-585 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Holiday Inn Melbourne On Flinders,Holiday Inn on Flinders 561-585 Flinders Lane MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,70,144.95510422847929,-37.820200051650005,"-37.820200051650005, 144.95510422847929"
2022,11,108972,108972,10-22 Spencer Street MELBOURNE VIC 3000,Melbourne (CBD),Best Western Melbourne City,16 Spencer Street MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,40,144.9552446782476,-37.8205093018,"-37.8205093018, 144.9552446782476"
2022,12,103998,103998,452-470 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Upstanding Citizens Flinders,"Shop 3-4, Ground 452 Flinders Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,40,144.95859968539995,-37.81946525809167,"-37.81946525809167, 144.95859968539995"
2022,12,103999,103999,The Clarion Gateway Apartments 1-13 William Street MELBOURNE VIC 3000,Melbourne (CBD),Williams Bar & Café,Restaurant 1 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.95951089698593,-37.81943305785,"-37.81943305785, 144.95951089698593"
2022,12,103999,103999,The Clarion Gateway Apartments 1-13 William Street MELBOURNE VIC 3000,Melbourne (CBD),Williams Bar & Café,Restaurant 1 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,16,144.95951089698593,-37.81943305785,"-37.81943305785, 144.95951089698593"
2022,12,110091,110091,15-33 William Street MELBOURNE VIC 3000,Melbourne (CBD),Kobab Korean Kitchen,"Shop 2, 15 William Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,4,144.9591980656,-37.81929390624698,"-37.81929390624698, 144.9591980656"
2022,13,103954,103954,381-387 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Tavistock House Cafe,"Shop 1, 381 Flinders Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,40,144.9613890915,-37.81825089919776,"-37.81825089919776, 144.9613890915"
2022,14,103168,103168,17-19 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Hungry Jack's,"Shop G1, Ground 17-19 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,35,144.96444673531596,-37.81771541395,"-37.81771541395, 144.96444673531596"
2022,14,103948,103948,325-331 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Cuff,Part Ground 325 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.96349102099998,-37.817758351759565,"-37.817758351759565, 144.96349102099998"
2022,14,104008,104008,292-298 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Old Durbar Flinders,294 Flinders Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,70,144.9643548475,-37.81807241987738,"-37.81807241987738, 144.9643548475"
2022,14,108114,108114,28-38 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Cm & Co Coffee Roasters,"Shop 2, Ground 34 Queen Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,16,144.9624374712571,-37.81798972045,"-37.81798972045, 144.9624374712571"
2022,14,108114,108114,28-38 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Cm & Co Coffee Roasters,"Shop 2, Ground 34 Queen Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,36,144.9624374712571,-37.81798972045,"-37.81798972045, 144.9624374712571"
2022,14,108114,108114,28-38 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Kenny's Bakery Cafe,"Shop 3, Ground 34 Queen Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,6,144.9624374712571,-37.81798972045,"-37.81798972045, 144.9624374712571"
2022,15,103326,103326,Carlow House 281-291 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Sal's Authentic New York Pizza,"Shop 1, 289 Flinders Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,32,144.96493307630843,-37.81718670675,"-37.81718670675, 144.96493307630843"
2022,15,103328,103328,River View House 274-282 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Sushi Hub Elizabeth Street,Part 26 Elizabeth Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,6,144.96508581705,-37.817659955044626,"-37.817659955044626, 144.96508581705"
2022,15,103940,103940,241-243 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Heart Baker Bun Mee,7 Scott Alley MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,3,144.9663027514,-37.816859742269926,"-37.816859742269926, 144.9663027514"
2022,15,103940,103940,241-243 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Heart Baker Bun Mee,7 Scott Alley MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Outdoor,6,144.9663027514,-37.816859742269926,"-37.816859742269926, 144.9663027514"
2022,15,103942,103942,253-265 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Cafe Andiamo,36-38 Degraves Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,44,144.9659026789,-37.817063086367355,"-37.817063086367355, 144.9659026789"
2022,15,103942,103942,253-265 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),The Journal Canteen,Part Ground & Mezzanine 253-265 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,35,144.9659026789,-37.817063086367355,"-37.817063086367355, 144.9659026789"
2022,15,103942,103942,253-265 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Mock Turtle Degraves,34 Degraves Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9659026789,-37.817063086367355,"-37.817063086367355, 144.9659026789"
2022,15,103942,103942,253-265 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),The Journal Canteen,Part Ground & Mezzanine 253-265 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.9659026789,-37.817063086367355,"-37.817063086367355, 144.9659026789"
2022,15,103943,103943,Punt Hill Apartments 267-275 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Seedling Cafe,275 Flinders Lane MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,8,144.96547612714323,-37.81710292815,"-37.81710292815, 144.96547612714323"
2022,15,103943,103943,Punt Hill Apartments 267-275 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),The Quarter,27-31 Degraves Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,28,144.96547612714323,-37.81710292815,"-37.81710292815, 144.96547612714323"
2022,15,103943,103943,Punt Hill Apartments 267-275 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),RMB Cafe,37 Degraves Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96547612714323,-37.81710292815,"-37.81710292815, 144.96547612714323"
2022,15,104010,104010,The Empire Apartments 256-268 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Grill'd,15 Degraves Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,70,144.96562559534638,-37.8176073857,"-37.8176073857, 144.96562559534638"
2022,15,109257,109257,Young And Jacksons Hotel 1-7 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Young & Jacksons,Young And Jacksons Hotel 1-7 Swanston Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Outdoor,24,144.96702291591578,-37.8173559295,"-37.8173559295, 144.96702291591578"
2022,15,109263,109263,31-41 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Cathedral Coffee,"Shop 9, Ground 37 Swanston Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,2,144.96670433318764,-37.81674246265,"-37.81674246265, 144.96670433318764"
2022,15,109263,109263,31-41 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Subway,"Shop 3, Ground 37 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,33,144.96670433318764,-37.81674246265,"-37.81674246265, 144.96670433318764"
2022,16,103938,103938,Adelphi Hotel 187 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Nomad,"Unit 1, LwrGround 187 Flinders Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,130,144.9683751885,-37.81635841773196,"-37.81635841773196, 144.9683751885"
2022,16,104018,104018,172-192 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Hub Flinders Street,Level 7 172 Flinders Street MELBOURNE VIC 3000,6712,Non-Residential Property Operators,Seats - Indoor,111,144.96856313995937,-37.8166026714,"-37.8166026714, 144.96856313995937"
2022,16,104019,104019,164-170 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Nando's,"Shop 1-2, 170 Flinders Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.96908574835,-37.81670964225522,"-37.81670964225522, 144.96908574835"
2022,16,110761,110760,The Chapter House and Diocesan Offices 197-209 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Chapter House Coffee,Rear Shop 199 Flinders Lane MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Outdoor,19,144.9676794598,-37.81678852497156,"-37.81678852497156, 144.9676794598"
2022,17,103591,103591,1-9 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Vacation Cafe,"Shop 2, 76 Flinders Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,19,144.972040983,-37.815842702936806,"-37.815842702936806, 144.972040983"
2022,17,103591,103591,1-9 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Le Petit Cafe,"Shop 4, 9 Exhibition Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,14,144.972040983,-37.815842702936806,"-37.815842702936806, 144.972040983"
2022,17,103592,103592,11-37 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),The French Brasserie,2 Malthouse Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,85,144.9717264012,-37.815461267220016,"-37.815461267220016, 144.9717264012"
2022,17,103920,103920,87-89 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Swiss Club Restaurant,Part Level 1 89 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.97139265375,-37.8154303940914,"-37.8154303940914, 144.97139265375"
2022,17,103920,103920,87-89 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Trinket,Part Gnd & Bmt 87 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.97139265375,-37.8154303940914,"-37.8154303940914, 144.97139265375"
2022,17,103921,103921,91-93 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Tazio,Basement & Ground - Lvl 1 91 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,302,144.97121779675,-37.81541282961696,"-37.81541282961696, 144.97121779675"
2022,17,103923,103923,103-105 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Cafe Kinetic,Ground 103 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97096432815,-37.81556721749156,"-37.81556721749156, 144.97096432815"
2022,17,103924,103924,107-109 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Bullrun,Ground 107 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,8,144.970834384,-37.815606546589706,"-37.815606546589706, 144.970834384"
2022,17,103926,103926,125-127 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Chin Chin Restaurant,Gnd & Mezz 125 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,35,144.97039992735,-37.81568919693426,"-37.81568919693426, 144.97039992735"
